site_code,cluster_id,display_point.coordinates.latitude,main_address.structured_address.postal_code,display_point.source,main_address.structured_address.country_code,business_status.closed_date,hours,apple_categories.0,names.0.name,business_status.status,main_address.structured_address.state_province,main_address.structured_address.floor,phone_number.number,names.0.locale,main_address.structured_address.locality,main_address.structured_address.street_address.0,display_point.coordinates.longitude,names.0.name_preprocessed,name.set,pair_id,product,brand
5cc01603-97c3-44cc-9328-7760b4df5711,131136,-4.00919364,91114.0,MANUALLY_PLACED,ID,,,civil_service.educational_institution.school.elementary_school,UPTD SD Negeri 4 & 18 Pare Pare,OPEN,Sulawesi Selatan,,,en-ID,Parepare,Jalan Mesjid Raya No.2,119.6224869,uptd sd negeri 4   18 pare pare,"{' ', 'a', 'i', 'g', '4', '8', 't', 'n', 'd', '1', 'e', 'p', 's', 'r', 'u'}",72425,sd,multiple
eb705afb-ddf0-4e63-99a0-d105cfab8124,131258,-8.57265709,83112.0,MANUALLY_PLACED,ID,,Mo-Fr 08:00-14:00,civil_service.educational_institution.school.elementary_school,SDN No. 11 Ampenan,OPEN,Nusa Tenggara Barat,1.0,,en-ID,Mataram,Jalan Ragi Genap Ampenan,116.0759183,sdn no  11 ampenan,"{' ', 'a', 'o', 'n', 'd', '1', 'e', 'p', 's', 'm'}",72492,sd,11
1d8b0887-f087-4c60-9ca1-a2557bfcadd2,131258,-8.57245574,83112.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-14:00,civil_service.educational_institution.school.elementary_school,SDN 14 Ampenan,OPEN,Nusa Tenggara Barat,1.0,,en-ID,Mataram,Jalan Mawar No.3,116.075533,sdn 14 ampenan,"{' ', 'a', '4', 'n', 'd', '1', 'e', 'p', 's', 'm'}",72492,sd,14
eebc63fa-a3b4-4181-ac11-92f7df78853f,131520,-2.91092482,30961.0,MANUALLY_PLACED,ID,,,civil_service.educational_institution.school.elementary_school,SD Negeri 20 Talang Kelapa,OPEN,Sumatra Selatan,,,en-ID,Banyu Asin,Jalan Pelita,104.6631668,sd negeri 20 talang kelapa,"{' ', 'a', 'i', 'g', '2', '0', 'n', 't', 'd', 'l', 'k', 'e', 'p', 's', 'r'}",72641,sd,20
2a402b56-b24e-4302-8c38-5bda90594178,131520,-2.91092117,30961.0,MANUALLY_PLACED,ID,,,civil_service.educational_institution.school.elementary_school,SD Negeri 8 Talang Kelapa,OPEN,Sumatra Selatan,,,en-ID,Banyu Asin,Jalan Talang Betutu Lama No.26,104.6631745,sd negeri 8 talang kelapa,"{' ', 'a', 'i', 'g', '8', 'n', 't', 'd', 'l', 'k', 'e', 'p', 's', 'r'}",72642,sd,8
2a402b56-b24e-4302-8c38-5bda90594178,131520,-2.91092117,30961.0,MANUALLY_PLACED,ID,,,civil_service.educational_institution.school.elementary_school,SD Negeri 8 Talang Kelapa,OPEN,Sumatra Selatan,,,en-ID,Banyu Asin,Jalan Talang Betutu Lama No.26,104.6631745,sd negeri 8 talang kelapa,"{' ', 'a', 'i', 'g', '8', 'n', 't', 'd', 'l', 'k', 'e', 'p', 's', 'r'}",72642,sd,8
96e6dde5-d3de-4b16-bab9-e77112c71266,131520,-2.91091854,30961.0,MANUALLY_PLACED,ID,,,civil_service.educational_institution.school.elementary_school,SDN 1 Talang Kelapa,OPEN,Sumatra Selatan,,,en-ID,Banyu Asin,Jalan Pancasila,104.663236,sdn 1 talang kelapa,"{' ', 'a', 'g', 'n', 't', 'd', '1', 'l', 'k', 'e', 'p', 's'}",72642,sd,1
f634522a-6661-46b8-81e4-d342b0d8ef21,132130,-5.0456267,90511.0,MANUALLY_PLACED,ID,,Mo-Su 00:00-23:59,consumer_sector.financial_service.banking_service.atm,ATM BRI,OPEN,Sulawesi Selatan,,,en-ID,Maros,Jalan Poros Makassar-Maros,119.564927,atm bri,"{'a', ' ', 't', 'b', 'i', 'r', 'm'}",72954,1,
e658f3d0-8176-47c4-a235-f8fa1670f978,132130,-5.04570521,90552.0,MANUALLY_PLACED,ID,,,consumer_sector.financial_service.banking_service.atm,ATM BNI,OPEN,Sulawesi Selatan,,,en-ID,Maros,Jalan Poros Makassar Maros,119.5649368,atm bni,"{'a', ' ', 't', 'n', 'b', 'i', 'm'}",72955,2,
f86bb493-cf00-4972-96b3-94d428b66871,132317,-5.20446222,92111.0,MANUALLY_PLACED,ID,,Mo-Fr 07:00-17:00,civil_service.educational_institution.school.secondary_school.high_school,SMK Yapip Makassar,OPEN,Sulawesi Selatan,,,en-ID,Gowa,Jalan Andi Mallombassang,119.4519123,smk yapip makassar,"{' ', 'a', 'p', 'i', 'k', 'y', 's', 'r', 'm'}",73053,smk,
c4e6b3fd-1a39-43c3-8e56-35d0768c4b3a,132317,-5.20454922,92111.0,MANUALLY_PLACED,ID,,Mo-Fr 07:00-17:00,civil_service.educational_institution.school.secondary_school.high_school,SMP Yapip Makassar,OPEN,Sulawesi Selatan,,,en-ID,Gowa,Jalan Andi Mallombassang,119.4523048,smp yapip makassar,"{' ', 'a', 'i', 'y', 'k', 'p', 's', 'r', 'm'}",73054,smp,
06cee476-70b2-4a15-bab0-2be9fd28c561,133539,-6.87963082,40523.0,MANUALLY_PLACED,ID,,Mo-Fr 08:00-17:00,civil_service.educational_institution.school.secondary_school.high_school,SMA Muhammadiyah 1 Cimahi,OPEN,Jawa Barat,,,en-ID,Cimahi,Jalan Jendral Amir Machmud,107.5495392,sma muhammadiyah 1 cimahi,"{'a', ' ', 'i', 'h', 'd', '1', 'c', 'y', 's', 'm', 'u'}",73663,sma,1
e55f7430-b0a2-4a17-bf81-1f5ee5060e06,133539,-6.87924475,40523.0,MANUALLY_PLACED,ID,,Mo-Fr 08:00-17:00,civil_service.educational_institution.school.secondary_school.high_school,SMP Muhammadiyah 5 Cimahi,OPEN,Jawa Barat,,,en-ID,Cimahi,Jalan Jenderal Haji Amir Mahmud,107.5490561,smp muhammadiyah 5 cimahi,"{' ', 'a', 'i', 'h', 'd', 'y', '5', 'c', 'p', 's', 'm', 'u'}",73663,smp,5
1ac13497-00bf-4983-8ea9-03a23a4f644c,135267,-6.08826292,15571.0,MANUALLY_PLACED,ID,,Mo-Fr 07:00-17:00,civil_service.educational_institution.school.secondary_school.high_school,SMK Maestro,OPEN,Banten,,,en-ID,Tangerang Kabupaten,Jalan Raya Keramat Pakuhaji KM. 3.5,106.5862196,smk maestro,"{'a', ' ', 'o', 't', 'k', 'e', 's', 'r', 'm'}",74573,smk,
3b94d585-8083-4ef6-98f1-41cfd289f23e,135267,-6.08830367,15571.0,MANUALLY_PLACED,ID,,Mo-Fr 07:00-17:00,civil_service.educational_institution.school.secondary_school.high_school,SMP Maestro,OPEN,Banten,,,en-ID,Tangerang Kabupaten,Jalan Raya Keramat,106.5858561,smp maestro,"{'a', ' ', 'o', 't', 'e', 'p', 's', 'r', 'm'}",74573,smp,
2f90a7a6-5862-4f3c-a5b1-7aa2983b3b85,137097,-8.12485375,66292.0,MANUALLY_PLACED,ID,,,civil_service.educational_institution.school.elementary_school,SDN 1 Pandasari,OPEN,Jawa Timur,,,en-ID,Tulungagung,Jalan Raya Pandansari,111.9830364,sdn 1 pandasari,"{' ', 'a', 'i', 'n', 'd', '1', 'p', 's', 'r'}",75520,sd,1
85e214c3-c069-4dc7-9c45-76bfecaa6a30,137097,-8.12481475,66292.0,MANUALLY_PLACED,ID,,,civil_service.educational_institution.school.elementary_school,SDN 2 Pandansari,OPEN,Jawa Timur,,,en-ID,Tulungagung,Unnamed Road,111.9827648,sdn 2 pandansari,"{' ', 'a', '2', 'i', 'n', 'd', 'p', 's', 'r'}",75520,sd,2
3822af98-148b-4cd0-b9b7-f6c9e740727e,137822,-6.91366414,40171.0,MANUALLY_PLACED,ID,,Mo-Su 00:00-23:59,consumer_sector.financial_service.banking_service.atm,ATM BRI,OPEN,Jawa Barat,,,en-ID,Bandung Kota,Jalan Otto Iskandar Dinata,107.6046593,atm bri,"{'a', ' ', 't', 'b', 'i', 'r', 'm'}",75883,1,
639a10cb-de4e-44f8-8890-52563d6fcebd,137822,-6.91361611,40171.0,MANUALLY_PLACED,ID,,Mo-Su 00:00-23:59,consumer_sector.financial_service.banking_service.atm,ATM BNI,OPEN,Jawa Barat,,,en-ID,Bandung Kota,Jalan Otto Iskandar Dinata,107.6046958,atm bni,"{'a', ' ', 't', 'n', 'b', 'i', 'm'}",75884,2,
c5757a03-e462-4cd4-b831-eeb9e29b6b23,137975,-7.56960598,61482.0,MANUALLY_PLACED,ID,,,civil_service.educational_institution.school.secondary_school.high_school,SMK Pgri Mojoagung,OPEN,Jawa Timur,,,en-ID,Jombang,Jalan Raya Veteran,112.3529224,smk pgri mojoagung,"{' ', 'j', 'a', 'i', 'g', 'o', 'n', 'k', 'p', 's', 'r', 'm', 'u'}",75970,smk,
08ae3f69-683d-4a9d-8e6a-f101a99cc0a9,137975,-7.5694387,61482.0,MANUALLY_PLACED,ID,,,civil_service.educational_institution.school.secondary_school.high_school,SMP Pgri 1 Mojoagung,OPEN,Jawa Timur,,,en-ID,Jombang,Jalan Raya Veteran,112.3529519,smp pgri 1 mojoagung,"{' ', 'j', 'a', 'i', 'g', 'o', 'n', '1', 'p', 's', 'r', 'm', 'u'}",75971,smp,1
4fc4b254-1fdc-4ea3-a8cb-848e00daeabb,139720,1.47504135,95129.0,MANUALLY_PLACED,ID,,,civil_service.educational_institution.school.secondary_school.high_school,SMPN 2 Manado,OPEN,Sulawesi Utara,1.0,,en-ID,Manado,Jalan Manguni,124.8738707,smpn 2 manado,"{' ', 'a', '2', 'o', 'n', 'd', 'p', 's', 'm'}",76842,smp,2
4f173011-3acb-4ce1-b9b2-6891c2a06ae6,139720,1.4742864,95129.0,MANUALLY_PLACED,ID,,,civil_service.educational_institution.school.secondary_school.high_school,SMAN 4 Manado,OPEN,Sulawesi Utara,1.0,,en-ID,Manado,Jalan Manguni,124.8741904,sman 4 manado,"{'a', ' ', '4', 'o', 'n', 'd', 's', 'm'}",76842,sma,4
758f351a-92b5-41b0-bfd6-761d5a7f6f71,142796,-0.96413695,94717.0,MANUALLY_PLACED,ID,,Mo-Sa 08:00-22:00,consumer_sector.financial_service.banking_service.atm,ATM BRI,OPEN,Sulawesi Tengah,1.0,,en-ID,Banggai,Jalan Dr. Moh. Hatta,122.7904213,atm bri,"{'a', ' ', 't', 'b', 'i', 'r', 'm'}",78384,1,
e5a4e1d6-1e3e-4152-8232-27acc1acc5cb,142796,-0.96354829,94717.0,MANUALLY_PLACED,ID,,Mo-Su 00:00-23:59,consumer_sector.financial_service.banking_service.atm,ATM BNI,OPEN,Sulawesi Tengah,1.0,,en-ID,Banggai,Jalan Dr. Moh. Hatta,122.7906303,atm bni,"{'a', ' ', 't', 'n', 'b', 'i', 'm'}",78385,2,
88b49d52-e3b8-457c-83a0-b9df0ccea4fc,144459,-7.27834799,46415.0,MANUALLY_PLACED,ID,,Mo-Fr 08:00-17:00,civil_service.educational_institution.school.elementary_school,SDN 1 Sukaratu,OPEN,Jawa Barat,,,en-ID,Tasikmalaya Kabupaten,Jalan Sukaratu,108.1425461,sdn 1 sukaratu,"{' ', 'a', 'n', 't', 'd', '1', 'k', 's', 'r', 'u'}",79227,sd,1
e2f56ba0-0397-4ed1-9b4e-aee395155682,144459,-7.27835339,46415.0,MANUALLY_PLACED,ID,,Mo-Fr 08:00-17:00,civil_service.educational_institution.school.elementary_school,SDN 2 Sukaratu,OPEN,Jawa Barat,,,en-ID,Tasikmalaya Kabupaten,Jalan Sukaratu,108.142548,sdn 2 sukaratu,"{' ', 'a', '2', 'n', 't', 'd', 'k', 's', 'r', 'u'}",79227,sd,2
9d17da32-a6cb-41e0-a46a-01bd3999f8ea,146118,-7.48496688,53261.0,MANUALLY_PLACED,ID,,Mo-Fr 07:00-14:00,civil_service.educational_institution.school.secondary_school.high_school,SMP Tamtama Sidareja,OPEN,Jawa Tengah,,,en-ID,Cilacap,Jalan Jenderal Ahmad Yani No.51,108.7833925,smp tamtama sidareja,"{' ', 'a', 'j', 'i', 't', 'd', 'e', 'p', 's', 'r', 'm'}",80067,smp,
3ca0e721-2533-4d71-89c3-4c81692755bd,146118,-7.48566448,53261.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-17:00,civil_service.educational_institution.school.secondary_school.high_school,SMK Tamtama 1 Sidareja,OPEN,Jawa Tengah,,,en-ID,Cilacap,Jalan Ahmad Yani,108.7832072,smk tamtama 1 sidareja,"{' ', 'a', 'j', 'i', 't', 'd', '1', 'k', 'e', 's', 'r', 'm'}",80068,smk,1
e7a4eadd-58e0-4f62-8c84-f15f968aee5b,148178,-6.88922535,40163.0,MANUALLY_PLACED,ID,,Mo-Su 00:00-23:59,consumer_sector.financial_service.banking_service.atm,ATM BRI,OPEN,Jawa Barat,1.0,,en-ID,Bandung Kota,Jalan Surya Sumantri,107.5815888,atm bri,"{'a', ' ', 't', 'b', 'i', 'r', 'm'}",81096,1,
7adc21ec-14f4-42a4-98e1-a5673acfe9f2,148178,-6.88831558,40161.0,MANUALLY_PLACED,ID,,,consumer_sector.financial_service.banking_service.atm,ATM BNI,OPEN,Jawa Barat,1.0,,en-ID,Bandung Kota,Jalan Surya Sumantri,107.5814457,atm bni,"{'a', ' ', 't', 'n', 'b', 'i', 'm'}",81096,2,
c61dbe8e-633b-49ae-9417-e8c71336dd0b,149488,-6.3740663,16423.0,MANUALLY_PLACED,ID,,Mo-Su 00:00-23:59,consumer_sector.financial_service.banking_service.atm,ATM BRI,OPEN,Jawa Barat,1.0,,en-ID,Beji,Unnamed Road,106.8327041,atm bri,"{'a', ' ', 't', 'b', 'i', 'r', 'm'}",81764,1,
4bcbdfe5-34ad-4176-8e75-b97ffa78b259,149488,-6.37443028,16424.0,MANUALLY_PLACED,ID,,Mo-Su 00:00-23:59,consumer_sector.financial_service.banking_service.atm,ATM BNI,OPEN,Jawa Barat,1.0,,en-ID,Depok,Jalan Margonda Raya,106.8325696,atm bni,"{'a', ' ', 't', 'n', 'b', 'i', 'm'}",81765,2,
d524ccb0-ca71-4904-a3ac-9a16c4def81b,150678,-6.99062668,50249.0,MANUALLY_PLACED,ID,,Mo-Fr 06:00-04:00,civil_service.educational_institution.school.secondary_school.high_school,SMK N 4 Semarang,OPEN,Jawa Tengah,12.0,,en-ID,Semarang Kota,Jalan Pandanaran 2,110.4197422,smk n 4 semarang,"{' ', 'a', '4', 'g', 'n', 'k', 'e', 's', 'r', 'm'}",82361,smk,4
8051d5ea-8d35-400c-b58b-c569a2266e48,150678,-6.99047527,50249.0,MANUALLY_PLACED,ID,,Mo-Fr 07:00-05:00,civil_service.educational_institution.school.secondary_school.high_school,SMK N 8 Semarang,OPEN,Jawa Tengah,12.0,,en-ID,Semarang Kota,Jalan Pandanaran 2,110.4201205,smk n 8 semarang,"{' ', 'a', 'g', '8', 'n', 'k', 'e', 's', 'r', 'm'}",82361,smk,8
d5358e2e-d559-4c48-8a25-6bc25a97bfb6,150686,-6.9260812,51155.0,MANUALLY_PLACED,ID,,,consumer_sector.financial_service.banking_service.atm,ATM BNI,OPEN,Jawa Tengah,,,en-ID,Pekalongan Kabupaten,Jalan Raya Sragi,109.5618709,atm bni,"{'a', ' ', 't', 'n', 'b', 'i', 'm'}",82367,2,
4c83eb54-91e7-441a-ae6a-2e892106ab88,150686,-6.92611964,51155.0,MANUALLY_PLACED,ID,,,consumer_sector.financial_service.banking_service.atm,ATM BRI,OPEN,Jawa Tengah,,,en-ID,Pekalongan Kabupaten,Jalan Raya Sragi,109.5619559,atm bri,"{'a', ' ', 't', 'b', 'i', 'r', 'm'}",82368,1,
da703cea-1970-45f2-b9d6-6224f437bfff,151131,4.59647428,24561.0,MANUALLY_PLACED,ID,,,civil_service.educational_institution.school.elementary_school,SD Negeri 2 Pegasing,OPEN,Aceh,1.0,,en-ID,Pegasing,Unnamed Road,96.81696204,sd negeri 2 pegasing,"{' ', 'a', 'i', 'g', '2', 'n', 'd', 'e', 'p', 's', 'r'}",82569,sd,2
84530dbc-1caa-4b59-89e6-8e23e5f13783,151131,4.59687147,24561.0,MANUALLY_PLACED,ID,,,civil_service.educational_institution.school.elementary_school,SD Negeri 10 Pegasing,OPEN,Aceh,1.0,,en-ID,Pegasing,Unnamed Road,96.81700692,sd negeri 10 pegasing,"{' ', 'a', 'i', 'g', '0', 'n', 'd', '1', 'e', 'p', 's', 'r'}",82569,sd,10
e96583da-8a95-4869-9971-ad9b74473c47,152357,-8.43134189,68482.0,MANUALLY_PLACED,ID,,Mo-Fr 07:30-16:00,civil_service.government_office.government_complex.government_building,Kantor Desa Cluring,OPEN,Jawa Timur,,,en-ID,Banyuwangi,Jalan Banyuwangi,114.2158015,kantor desa cluring,"{'a', ' ', 'o', 'i', 'g', 'n', 't', 'd', 'l', 'k', 'e', 'c', 's', 'r', 'u'}",83175,kelurahan,
f1d90338-781f-442d-8b46-a5f9a0237ac6,152357,-8.43164803,68482.0,MANUALLY_PLACED,ID,,Mo-Fr 07:00-16:00,civil_service.government_office.government_complex.government_building,Kantor Camat Cluring,OPEN,Jawa Timur,,,en-ID,Banyuwangi,Jalan Raya Sraten,114.2163317,kantor camat cluring,"{'a', ' ', 'o', 'g', 'n', 't', 'l', 'k', 'c', 'i', 'r', 'm', 'u'}",83176,kecamatan,
f2911b55-aa70-4c67-83fd-36fe1b888214,153101,-7.72656134,53212.0,MANUALLY_PLACED,ID,,Mo-Fr 07:00-14:00,civil_service.educational_institution.school.secondary_school.high_school,SMP Ype Cilacap,OPEN,Jawa Tengah,1.0,,en-ID,Cilacap,Jalan Dr. Sutomo,109.0160464,smp ype cilacap,"{' ', 'a', 'i', 'y', 'l', 'e', 'c', 'p', 's', 'm'}",83557,smp,
5dd72fd5-e43b-4222-a4bd-0688ca16572c,153101,-7.72670981,53223.0,MANUALLY_PLACED,ID,,Mo-Su 08:00-17:00,civil_service.educational_institution.school.secondary_school.high_school,SMK Ype Cilacap,OPEN,Jawa Tengah,1.0,,en-ID,Cilacap,Jalan Dr. Sutomo,109.0154934,smk ype cilacap,"{' ', 'p', 'a', 'i', 'l', 'k', 'e', 'c', 'y', 's', 'm'}",83558,smk,
f663ec62-92bf-49bd-85ea-60b9d10dd606,153400,-8.31251271,68468.0,MANUALLY_PLACED,ID,,Mo-Sa 07:00-14:00,civil_service.educational_institution.school.secondary_school.high_school,SMK Pgri Sempu,OPEN,Jawa Timur,,,en-ID,Banyuwangi,Jalan Raya Kalisetail,114.1470296,smk pgri sempu,"{' ', 'i', 'g', 'k', 'e', 'p', 's', 'r', 'm', 'u'}",83699,smk,
74933ed4-3914-4349-90a6-7a8cc9717fc3,153400,-8.31266107,68468.0,MANUALLY_PLACED,ID,,Mo-Sa 07:00-13:00,civil_service.educational_institution.school.secondary_school.high_school,SMP Pgri Sempu,OPEN,Jawa Timur,,,en-ID,Banyuwangi,Jalan Raya Kalisetail,114.1471655,smp pgri sempu,"{' ', 'i', 'g', 'e', 'p', 's', 'r', 'm', 'u'}",83699,smp,
0043d57e-e049-4365-90d5-7daf6c8f19de,154205,-6.18719044,11480.0,MANUALLY_PLACED,ID,,,civil_service.educational_institution.school.secondary_school.high_school,SMK Muhammadiyah 4,OPEN,DKI Jakarta,,,en-ID,Jakarta Barat,Jalan Anggrek Neli Murni,106.7954307,smk muhammadiyah 4,"{' ', 'a', 'i', '4', 'h', 'd', 'k', 'y', 's', 'm', 'u'}",84102,smk,
eda6dbdb-b7be-4e7a-a4d9-4462521ab4f6,154205,-6.18717799,11480.0,MANUALLY_PLACED,ID,,,civil_service.educational_institution.school.secondary_school.high_school,SMA Muhammadiyah 15,OPEN,DKI Jakarta,,,en-ID,Jakarta Barat,Jalan Anggrek Neli Murni,106.7953798,sma muhammadiyah 15,"{'a', ' ', 'i', 'h', 'd', '1', '5', 'y', 's', 'm', 'u'}",84102,sma,
0043d57e-e049-4365-90d5-7daf6c8f19de,154205,-6.18719044,11480.0,MANUALLY_PLACED,ID,,,civil_service.educational_institution.school.secondary_school.high_school,SMK Muhammadiyah 4,OPEN,DKI Jakarta,,,en-ID,Jakarta Barat,Jalan Anggrek Neli Murni,106.7954307,smk muhammadiyah 4,"{' ', 'a', 'i', '4', 'h', 'd', 'k', 'y', 's', 'm', 'u'}",84102,smk,
3475ef23-06a0-4b09-a63a-6586660bcf46,154205,-6.18698354,11480.0,MANUALLY_PLACED,ID,,Mo-Fr 06:00-15:00,civil_service.educational_institution.school.secondary_school.high_school,SMP Muhammadiyah 26,OPEN,DKI Jakarta,,,en-ID,Jakarta Barat,Jalan Anggrek Neli Murni,106.7953981,smp muhammadiyah 26,"{' ', 'a', 'i', '2', 'h', 'd', 'y', '6', 'p', 's', 'm', 'u'}",84103,smp,
eda6dbdb-b7be-4e7a-a4d9-4462521ab4f6,154205,-6.18717799,11480.0,MANUALLY_PLACED,ID,,,civil_service.educational_institution.school.secondary_school.high_school,SMA Muhammadiyah 15,OPEN,DKI Jakarta,,,en-ID,Jakarta Barat,Jalan Anggrek Neli Murni,106.7953798,sma muhammadiyah 15,"{'a', ' ', 'i', 'h', 'd', '1', '5', 'y', 's', 'm', 'u'}",84102,sma,
3475ef23-06a0-4b09-a63a-6586660bcf46,154205,-6.18698354,11480.0,MANUALLY_PLACED,ID,,Mo-Fr 06:00-15:00,civil_service.educational_institution.school.secondary_school.high_school,SMP Muhammadiyah 26,OPEN,DKI Jakarta,,,en-ID,Jakarta Barat,Jalan Anggrek Neli Murni,106.7953981,smp muhammadiyah 26,"{' ', 'a', 'i', '2', 'h', 'd', 'y', '6', 'p', 's', 'm', 'u'}",84103,smp,
3920723a-cf3b-473d-9156-ac9b69aafa7d,158922,-7.98699035,65118.0,MANUALLY_PLACED,ID,,Mo-Su 00:00-23:59,consumer_sector.financial_service.banking_service.atm,ATM BRI,OPEN,Jawa Timur,,,en-ID,Malang Kota,Jalan Pasar Besar,112.6352425,atm bri,"{'a', ' ', 't', 'b', 'i', 'r', 'm'}",86409,1,
be4dac1e-7ef4-41d8-bd6e-cc2fba01c0c6,158922,-7.98704868,65118.0,MANUALLY_PLACED,ID,,Mo-Su 00:00-23:59,consumer_sector.financial_service.banking_service.atm,ATM BSI,OPEN,Jawa Timur,,,en-ID,Malang Kota,Jalan Pasar Besar,112.6353048,atm bsi,"{'a', ' ', 'i', 't', 'b', 's', 'm'}",86409,3,
3920723a-cf3b-473d-9156-ac9b69aafa7d,158922,-7.98699035,65118.0,MANUALLY_PLACED,ID,,Mo-Su 00:00-23:59,consumer_sector.financial_service.banking_service.atm,ATM BRI,OPEN,Jawa Timur,,,en-ID,Malang Kota,Jalan Pasar Besar,112.6352425,atm bri,"{'a', ' ', 't', 'b', 'i', 'r', 'm'}",86409,1,
3d8d906d-263b-4a49-b527-69473f0214c8,158922,-7.98681797,65118.0,MANUALLY_PLACED,ID,,Mo-Su 00:00-23:59,consumer_sector.financial_service.banking_service.atm,ATM BNI,OPEN,Jawa Timur,,,en-ID,Malang Kota,Jalan Pasar Besar,112.6352993,atm bni,"{'a', ' ', 't', 'n', 'b', 'i', 'm'}",86410,2,
be4dac1e-7ef4-41d8-bd6e-cc2fba01c0c6,158922,-7.98704868,65118.0,MANUALLY_PLACED,ID,,Mo-Su 00:00-23:59,consumer_sector.financial_service.banking_service.atm,ATM BSI,OPEN,Jawa Timur,,,en-ID,Malang Kota,Jalan Pasar Besar,112.6353048,atm bsi,"{'a', ' ', 'i', 't', 'b', 's', 'm'}",86409,3,
3d8d906d-263b-4a49-b527-69473f0214c8,158922,-7.98681797,65118.0,MANUALLY_PLACED,ID,,Mo-Su 00:00-23:59,consumer_sector.financial_service.banking_service.atm,ATM BNI,OPEN,Jawa Timur,,,en-ID,Malang Kota,Jalan Pasar Besar,112.6352993,atm bni,"{'a', ' ', 't', 'n', 'b', 'i', 'm'}",86410,2,
3c9cf5a4-3e59-4667-9ede-f57ad27eed7b,159228,-6.80964067,40559.0,MANUALLY_PLACED,ID,,,civil_service.educational_institution.school.secondary_school.high_school,SMP Negeri 1 Parongpong,OPEN,Jawa Barat,,,en-ID,Bandung Barat,Jalan Cihanjuang -Parongpong,107.5766136,smp negeri 1 parongpong,"{' ', 'a', 'i', 'g', 'o', 'n', '1', 'e', 'p', 's', 'r', 'm'}",86551,smp,1
fe2c6406-bffe-489e-9d00-de5a7262de59,159228,-6.80991284,40559.0,MANUALLY_PLACED,ID,,,civil_service.educational_institution.school.secondary_school.high_school,SMA Negeri 1 Parongpong,OPEN,Jawa Barat,,,en-ID,Bandung Barat,Jalan Cihanjuang -Parongpong,107.5765154,sma negeri 1 parongpong,"{'a', ' ', 'i', 'g', 'o', 'n', '1', 'e', 'p', 's', 'r', 'm'}",86551,sma,1
4127bd5f-29bb-4a13-b787-a4613f98dfc6,159631,-1.27768033,94762.0,MANUALLY_PLACED,ID,,Mo-Su 00:00-23:59,consumer_sector.financial_service.banking_service.atm,ATM BNI,OPEN,Sulawesi Tengah,1.0,,en-ID,Banggai,Jalan Trans Luwuk,122.5556711,atm bni,"{'a', ' ', 't', 'n', 'b', 'i', 'm'}",86754,2,
1ba22efa-8d08-4e4e-9e1e-65537093daf2,159631,-1.27782174,94762.0,MANUALLY_PLACED,ID,,Mo-Su 00:00-23:59,consumer_sector.financial_service.banking_service.atm,ATM BRI,OPEN,Sulawesi Tengah,1.0,,en-ID,Banggai,Jalan Trans Luwuk,122.5557463,atm bri,"{'a', ' ', 't', 'b', 'i', 'r', 'm'}",86755,1,
63123782-8a66-4002-985f-ab2b5eedfc05,162375,-6.87341459,52212.0,MANUALLY_PLACED,ID,,,civil_service.government_office.government_complex.courthouse,Pengadilan Negeri Brebes Kelas Ib,OPEN,Jawa Tengah,,,en-ID,Brebes,Jalan Jenderal Ahmad Yani No.89,109.0493053,pengadilan negeri brebes kelas ib,"{'a', ' ', 'g', 'n', 's', 'd', 'l', 'b', 'k', 'e', 'p', 'i', 'r'}",88090,negeri,
4641873f-6eca-45bb-b922-be1b46da74e3,162375,-6.8733901,52212.0,MANUALLY_PLACED,ID,,,civil_service.government_office.government_complex.courthouse,Pengadilan Agama Brebes Kelas I A,OPEN,Jawa Tengah,,,en-ID,Brebes,Jalan Jenderal Ahmad Yani,109.0499497,pengadilan agama brebes kelas i a,"{'a', ' ', 'g', 'n', 's', 'd', 'l', 'b', 'k', 'e', 'p', 'i', 'r', 'm'}",88091,agama,
669873d8-acd8-467a-80a7-a89444cd0a94,162681,-7.95435803,65113.0,MANUALLY_PLACED,ID,,,civil_service.educational_institution.school.secondary_school.high_school,SMA BSS,OPEN,Jawa Timur,,,en-ID,Malang Kota,Jalan Cipayung,112.6162921,sma bss,"{'a', ' ', 'b', 's', 'm'}",88257,sma,
779472dc-3f3e-43a4-99cc-b6286184976b,162681,-7.95496843,65113.0,MANUALLY_PLACED,ID,,Mo-Fr 07:00-16:00,civil_service.educational_institution.school.secondary_school.high_school,SMP BSS,OPEN,Jawa Timur,,,en-ID,Malang Kota,Jalan Terusan Cikampek,112.6161123,smp bss,"{' ', 'b', 'p', 's', 'm'}",88258,smp,
6dafba00-64fc-446e-a96c-1f540845d564,163239,-6.23704358,13420.0,MANUALLY_PLACED,ID,,,civil_service.educational_institution.school.elementary_school,SDN Cipinang Muara 20 Pagi,OPEN,DKI Jakarta,,,en-ID,Jakarta Timur,Jalan Cipinang Indah I,106.8878928,sdn cipinang muara 20 pagi,"{' ', 'a', 'i', 'g', '2', '0', 'n', 'd', 'c', 'p', 's', 'r', 'm', 'u'}",88553,sd,20
